id,title,description,image_link,video_link,duration,category,language,status_flag,new_comment,schedule,created_at,updated_at,deleted_at,keyword_old,keyword,extra_keyword_count,youtube_id,description_1,admin_id
576,Appreciate Your Worth,,storie_image/Y8dRqLT3CreyjCrzNXsOsYVrqa0UmUYBOD8YMIlj.jpg,820782491,09:16,"[""53"",""57""]",1,1,0,2023-04-29 20:00:00,2023-04-29 11:16:03,2023-05-02 10:40:00,,,"[""Snowy"", ""dog"", ""cat"", ""bird"", ""rooster"", ""fish"", ""donkey"", ""happy"", ""sad"", ""meadow"", ""pet"", ""water"", ""tree"", ""branch"", ""sing"", ""song"", ""swim"", ""fly"", ""EN-108"", ""EN108"", ""108""]",0,_ImP9rPrPLA,"Snowy, the pup, began to doubt herself, but after meeting the other animals, she started to appreciate her life a bit more.",23
577,The Lucky Pen,,storie_image/SI0LaEGhoDXWXmDgQNSM4TUI6xCMqTVpMeXJOvCX.jpg,822265282,09:07,"[""53""]",1,1,0,2023-04-30 20:00:00,2023-04-29 11:19:11,2023-05-23 08:56:07,,,"[""Pen"", ""School"", ""Exams"", ""tension"", ""Teacher"", ""Student"", ""Confidence"", ""Motivation"", ""Reality"", ""EN-112 EN112"", ""112""]",0,MdCej0p7w6o,Nia's mom gives her a lucky pen to write the exams. Will it work?,23
578,Charlie and Crawlie,,storie_image/S34PloocQk3h5GU1XsB6qiscxaXzAPCdfI2IIL0Y.jpg,822265581,12:06,"[""49"",""57""]",1,1,0,2023-05-01 20:00:00,2023-04-29 11:22:18,2023-08-12 09:43:47,,,"[""Dog"", ""Caterpillar"", ""Butterfly"", ""pupa"", ""transform"", ""friends"", ""flower"", ""honey"", ""EN-113"", ""EN113"", ""113""]",0,63vxcYi4fXc,"Charlie the dog, meets Crawlie the caterpillar. And there starts an amazing friendship.",23
579,മല്ലനും മാതേവനും,,storie_image/JlovGCbZHWEIYEgp7PBTgzeu3d7OhKbEkn7UvjGz.jpg,822264971,09:02,"[""37""]",5,1,0,2023-04-29 20:00:00,2023-04-29 12:14:22,2023-09-04 06:44:46,,,"[""Friends"", ""journey"", ""bear"", ""forest"", ""trick"", ""tree"", ""tree climbing"", ""koottukar"", ""help"", ""ML-178"", ""ML 178"", ""178""]",0,FWH5s8mokrE,മല്ലൻ എന്നും മാതേവൻ എന്നും പേരുള്ള രണ്ടു സുഹൃത്തുക്കളുടെ കഥ. ആപത്തിൽ പെടുമ്പോൾ സഹായിക്കാത്ത കൂട്ടുകാരൻ യഥാർഥ ചങ്ങാതിയല്ലെന്നു ഇത് കാണിക്കുന്നു.,23
580,സിംഹവും കടുവയും,,storie_image/IYYRPQ9zcoKLDEdU32xCdJ3NqNFcqbFIDqaaShcV.jpg,822287894,10:00,"[""37""]",5,1,0,2023-04-30 20:00:00,2023-04-29 12:25:22,2023-08-08 08:33:18,,,"[""Friends"", ""animals"", ""lion"", ""tiger"", ""jackal"", ""forest"", ""hunting"", ""deer"", ""fight"", ""crooked"", ""ML-179"", ""ML 179"", ""179""]",0,wUXqZk5CTsg,ഒരു മാനിനെ വേട്ടയാടിയ സിംഹവും കടുവയും തങ്ങളിൽ ആരാണ് ശക്തിമാൻ എന്നു തർക്കിച്ച് ഒടുവിൽ ഇരയെ നഷ്ടപ്പെടുത്തുന്ന കഥ.,23
581,കാട്ടിലെ തൊഴിലാളികൾ,,storie_image/BfpRoNdun2ljo9FZsNJZJSHupX2vpeA1pV3Vgkdx.jpg,822289362,14:19,"[""35"",""36""]",5,1,0,2023-05-01 20:00:00,2023-04-29 12:30:41,2023-07-04 04:46:30,,,"[""Forest"", ""Dam"", ""labours"", ""termite"", ""animals"", ""lion"", ""award"", ""elephantowl"", ""ML-180"", ""ML 180"", ""180""]",0,j1bQy8lHkpc,കിങ്ങിണിക്കാട്ടിലെ ഏറ്റവും നല്ല തൊഴിലാളികളെ സിംഹരാജാവ് ആദരിക്കുന്ന കഥ,23
582,Mermaid Ivory,,storie_image/erndDXyOQxUsAfMx6UELlkM3l9deeqi9IPnKInK7.jpg,822951508,07:38,"[""57"",""92""]",1,0,0,2023-05-02 20:00:00,2023-05-02 11:54:37,2023-05-18 10:55:43,,,"[""Ocean"", ""Sea"", ""Mermaid"", ""Queen"", ""Kingdom"", ""Ship"", ""Pirates"", ""Seahorse"", ""Bluewhale"", ""Escape"", ""EN-111"", ""EN111"", ""111""]",0,mVNpg-M4sPY,A mermaid trapped by pirates calls out for help. A sea horse answers her call.,23
583,ചേരു പറ്റിച്ച പണി,,storie_image/WrRPUNVV9wUOBHOmCMBu373SfH8YV3IowsUsVpBc.jpg,822971460,14:24,"[""35"",""36""]",5,1,0,2023-05-02 20:00:00,2023-05-02 12:09:32,2023-05-19 04:32:50,,,"[""snake"", ""pambu"", ""frog"", ""thavala"", ""forest"", ""lake"", ""grandfather"", ""trick"", ""Lotus"", ""ML-181"", ""ML181"", ""181""]",0,wrez0C61LOw,ചേരു എന്ന പാമ്പ് സൂത്രം പ്രയോഗിച്ച് തടാകത്തിലെ തവളകളെ അകത്താക്കുന്ന കഥ.,23
584,Tale of Two Cats,,storie_image/CqdqTGisUmHrxBDdxWTcjzIOAHE7ZM1Somy2MS2I.jpg,823299616,08:07,"[""57""]",1,1,0,2023-05-03 20:00:00,2023-05-03 09:46:02,2023-07-04 04:54:50,,,"[""Cat"", ""House"", ""water"", ""Beauty"", ""evil"", ""jealousy"", ""strong"", ""powerful"", ""EN-112"", ""EN112"", ""112""]",0,ztcgzKDlqxs,"Out of jealousy, a cat pushed another cat into boiling water, but that only made her strong.",23
585,ചിക്കിയും ഡക്കുവും,,storie_image/aKUJZoJ2UmNSIL4C8tQ2CvmZDFrbGrafpqXBR6Tr.jpg,823679653,11:12,"[""35"",""36""]",5,1,0,2023-05-04 20:00:00,2023-05-04 11:22:41,2023-08-02 06:03:03,,,"[""chick"", ""kozhikkunj"", ""duckling"", ""eagle"", ""crow"", ""play"", ""friends"", ""naughty"", ""hen"", ""animals"", ""birds"", ""ML-182"", ""ML182"", ""182""]",0,hhd_7U78IEw,കുസൃതികളായ ചിക്കി എന്ന കോഴിക്കുഞ്ഞിൻ്റെയും ഡക്കു എന്ന താറാക്കുട്ടൻ്റെയും കഥ,23
586,മുത്തുവിനെ രക്ഷിച്ച അപ്പൂപ്പൻ,,storie_image/eVJcevWY0PNEchzBjOmpUn66XOI6EdFSBGJYtJXw.jpg,824021223,10:17,"[""32"",""36""]",5,1,0,2023-05-05 20:00:00,2023-05-05 10:49:33,2023-07-17 10:31:41,,,"[""orphan"", ""child"", ""magician"", ""sheep"", ""forest"", ""valley"", ""uncle"", ""aunty"", ""old man"", ""leopard"", ""ML-183"", ""ML183"", ""183""]",0,W4RJD7-4g4g,മുത്തു എന്ന അനാഥനായ കുട്ടിയുടെയും അവനെ സഹായിക്കുന്ന മാന്ത്രികനായ അപ്പൂപ്പൻ്റെയും കഥ,23
587,Long Race For Helen,,storie_image/i78lyQcWAGXTByTmtGQT2bFHqMejxUc2Fj0IctrS.jpg,823990148,06:43,"[""53""]",1,1,0,2023-05-05 20:00:00,2023-05-05 10:52:55,2023-07-22 04:26:22,,,"[""School"", ""Children"", ""Student"", ""teacher"", ""race"", ""guidance"", ""blind"", ""EN-113"", ""EN113"", ""113""]",0,VgOxjF0Xy3o,"Helen, a blind girl from birth, is determined to take part in a running race. Her 
teacher comes to her aid.",23
588,You Reap What You Sow,,storie_image/vRaVhQhTGZH6iNSQA342pNi9BHe7driz3BJQrPPG.jpg,823990411,12:56,"[""53"",""57""]",1,1,0,2023-05-06 20:00:00,2023-05-06 12:15:42,2023-05-26 06:57:08,,,"[""Farmer"", ""Bear"", ""Harvest"", ""Carrot"", ""Plough"", ""Farm"", ""Field"", ""EN-114"", ""EN114"", ""114""]",0,GEKmsLTnevk,A farmer tried to trick the bear while sharing their harvest.  But the bear taught him a lesson that he'll never forget.,23
589,ചതിയന്മാരെ തുരത്തിയ സിംഹം,,storie_image/HU6og5fpU5kdGrNRfVtgS9T5kQiGfglD0WliJSNR.jpg,824313808,12:24,"[""32"",""35""]",5,1,0,2023-05-06 20:00:00,2023-05-06 12:19:27,2023-05-24 07:33:39,,,"[""forest"", ""king"", ""lion"", ""jackal"", ""Woolf"", ""camel"", ""minister"", ""friends"", ""trick"", ""hunting"", ""clever"", ""ML-184"", ""ML184"", ""184""]",0,U4EkZFwtnOE,സൂത്രക്കാരൻ കുറുക്കൻ്റെ കൗശലത്തിൽനിന്ന് പാവത്താനായ ഒട്ടകത്തെ രക്ഷിച്ച സിംഹരാജൻ്റെ കഥ,23
590,A Delicious Meal,,storie_image/IKUox9kUSqpcXgPFN3gPaHDauwF1nU75EM0Y3ntP.jpg,823990626,14:17,"[""57""]",1,1,0,2023-05-07 20:00:00,2023-05-07 13:48:06,2023-05-13 15:45:05,,,"[""Worm"", ""Pigeon"", ""Escape"", ""Nest"", ""Food"", ""Meal"", ""EN-115"", ""EN115"", ""115""]",0,JTNUDnyWQq0,The little worm used its wit to escape from a pigeon.,23
591,പറക്കുന്ന രത്നം,,storie_image/tBSmOCiTvzPo4HtDIgjvP1VD4L6ZJ6QWbwnYVraa.jpg,824316235,09:05,"[""32"",""36""]",5,1,0,2023-05-07 20:00:00,2023-05-07 13:50:41,2023-08-17 11:59:57,,,"[""monkey"", ""bird"", ""forest"", ""firefly"", ""jewel"", ""owl"", ""star"", ""fire"", ""ML-185"", ""ML185"", ""185""]",0,hANw2G7SrCo,മിന്നാമിനുങ്ങിനെ കണ്ട് രത്നം ആണെന്ന് തെറ്റിദ്ധരിച്ച കുരങ്ങൻമാരുടെ കഥ,23
592,Toby The Rainbow Fish,,storie_image/0ZqmxiHtPijqHkn2cJ0MZvwmUNC6JthpiWaHDbDh.jpg,824719588,13:01,"[""92""]",1,1,0,2023-05-08 20:00:00,2023-05-08 11:40:50,2023-08-17 11:42:46,,,"[""Toby"", ""fishes"", ""shiny"", ""colorful"", ""rainbow fish"", ""scales"", ""whale"", ""octopus"", ""happy"", ""beautiful"", ""EN-116"", ""EN116"", ""116""]",0,o2Gaf0CFfDk,Proud rainbow fish Toby discovers happiness through sharing and kindness.,23
593,അപ്പുണ്ണിയും ചിന്നനും,,storie_image/eQahBZeN78aGdgl9UQIv6PfqAiHFMSjPs8kqECFh.jpg,824696737,11:52,"[""32"",""36""]",5,1,0,2023-05-08 20:06:00,2023-05-08 14:34:49,2023-05-16 11:16:02,,,"[""donkey"", ""kazhutha"", ""laundryman"", ""alakkukaran"", ""river"", ""lazy"", ""washing"", ""friends"", ""pumpkin"", ""farm"", ""ML-186"", ""ML186"", ""186""]",0,aO2fmIszNqI,ഒരു അലക്കുകാരൻ്റെയും അയാളുടെ കഴുതയുടെയും കഥ,23
594,Let's Meet Our Helpers,,storie_image/HBvMGHF1EEopi9jZlxd9U0ecSKE4xkFG4ElCafC2.jpg,825024796,10:12,"[""53""]",1,1,0,2023-05-09 20:00:00,2023-05-09 09:20:40,2023-05-26 07:18:26,,,"[""Community"", ""Workers"", ""Society"", ""Postman"", ""Gardener"", ""Carpenter"", ""Fireman"", ""Menatwork"", ""Job"", ""Work"", ""EN-117"", ""EN117"", ""117""]",0,SbgE-NLu8vo,Little Nick gets introduced to several workers in his community.,23
595,ചങ്ങാതിമാരുടെ സൂത്രം,,storie_image/hXdER6hyjxoByNbVyTwarmVRHoqDtE5pM3FAZeMb.jpg,825022733,11:13,"[""35""]",5,1,0,2023-05-09 20:00:00,2023-05-09 09:26:23,2023-05-24 09:31:15,,,"[""friends"", ""grasshopper"", ""spider"", ""chilanthi"", ""pulchadi"", ""fly"", ""insect"", ""meadow"", ""frog"", ""trap"", ""play"", ""ML-187"", ""ML187"", ""187""]",0,6Q5tq9aWd_M,കൂട്ടുകാരായ പ്രാണിയുടെയും ഈച്ചയുടെയും പുൽച്ചാടിയുടെയും ചിലന്തിയുടെയും കഥ,23
596,Story of King Maui,,storie_image/sCQrOF5yPkg6Mej7PoYaajR1I3cZ5CAysGf2a2PZ.jpg,825347577,11:40,"[""83"",""92""]",1,1,0,2023-05-10 20:00:00,2023-05-10 12:30:10,2023-07-22 04:37:39,,,"[""Island"", ""Sea"", ""Ocean"", ""King"", ""Sun"", ""Rope"", ""Happines"", ""People"", ""Kingdom"", ""EN-118"", ""EN118"", ""118""]",0,i4yWwXd57rM,The demigod King Maui challenges the sun in order to make his people happy.,23
597,ആനകളും എലികളും,,storie_image/F1qcpS81mFI83LpFgxIPEVASy83v4kLUfTc8Fyn3.jpg,825773964,09:32,"[""32"",""35"",""36""]",5,1,0,2023-05-11 20:00:00,2023-05-11 12:18:54,2023-06-22 08:32:00,,,"[""Forest"", ""Elephant"", ""rat"", ""river"", ""animals"", ""hunter"", ""Aana"", ""Elikal"", ""leader"", ""help"", ""friends"", ""ML-188"", ""ML188"", ""188""]",0,HX0mHQo6naM,ആപത്തിൽ പെടുന്ന ആനകളെ എലികൾ രക്ഷിക്കുന്ന കഥ,23
598,The Jungle Book  Chapter 1 : The Wolf Family,,storie_image/77a1IPTQnM0GxiQEDGMLEUAsl85SjoRJeYTR3KzI.jpg,826138315,11:11,"[""49"",""57""]",1,1,1,2023-05-12 20:00:00,2023-05-12 11:57:02,2023-09-04 13:52:24,,,"[""unglebook"", ""Mowgli"", ""bagheera"", ""baloo"", ""sherkhan"", ""ka"", ""akela"", ""akru"", ""sura"", ""forest"", ""wolves"", ""panther"", ""bear"", ""python"", ""monkeys"", ""fire"", ""village"", ""villagers"", ""hunter"", ""EN-119"", ""EN119"", ""119""]",0,3oFenni4dKk,"A wolf family discovers a man cub near their cave and decides to raise him as
their own child.",23
599,പൊന്നനു പറ്റിയ അമളി,,storie_image/ZLtmXhHWgXWWuMLarGMall9bTvOstjHRNFQmkGcA.jpg,826113460,09:36,"[""32"",""35"",""36""]",5,1,0,2023-05-12 20:00:00,2023-05-12 12:00:02,2023-07-04 04:41:33,,,"[""Pond"", ""Frog"", ""Grasshopper"", ""Water"", ""kulam"", ""thavala"", ""pulchadi"", ""Snake"", ""danger"", ""ML-189"", ""ML189"", ""189""]",0,QzzyJX3Tf2U,കുളത്തിൽ കിടക്കുന്ന തവള പുറംലോകത്തെത്തുന്ന കഥ,23
600,The Jungle Book  Chapter 2 : The Boy Named Mowgli,,storie_image/MW2TSeqZ6Qv2sdH1MZQXkuvCZjXXDaqzvHsREjBP.jpg,826139153,07:58,"[""49"",""57""]",1,1,0,2023-05-13 20:00:00,2023-05-12 12:05:41,2023-07-04 04:35:45,,,"[""Junglebook"", ""Mowgli"", ""bagheera"", ""baloo"", ""sherkhan"", ""ka"", ""akela"", ""akru"", ""sura"", ""forest"", ""wolves"", ""panther"", ""bear"", ""python"", ""monkeys"", ""fire"", ""village"", ""villagers"", ""hunter"", ""EN-120"", ""EN120"", ""120""]",0,Br9TCSzkE3A,"As an unexpected visitor attempts to snatch the man cub, the wolf family fiercely defends him.",23
601,മരംവെട്ടുകാരനും സ്വർണപ്പക്ഷിയും,,storie_image/kSR8Zk8qrAFWOTbxsNHyhK1ur8m3ajAKzm5BoD3f.jpg,826113983,10:32,"[""35"",""36"",""88""]",5,1,0,2023-05-13 20:00:00,2023-05-12 12:14:25,2023-05-24 09:09:40,,,"[""Woodcutter"", ""Forest"", ""bird"", ""golden egg"", ""greedy man"", ""fortune"", ""death"", ""ML-190"", ""ML190"", ""190""]",0,Llicmyr3dCs,മരം വെട്ടുകാരന്റെയും സ്വർണമുട്ടയിടുന്ന പക്ഷിയുടെയും കഥ.,23
602,The Jungle Book  Chapter 3 : The New Member,,storie_image/vzwRE2p7nGhMeSa8PQtrhEPIGdZbLXTf35rzyltz.jpg,826179412,09:09,"[""49"",""57""]",1,1,0,2023-05-14 20:00:00,2023-05-12 12:17:36,2023-07-04 04:37:09,,,"[""Junglebook"", ""Mowgli"", ""bagheera"", ""baloo"", ""sherkhan"", ""ka"", ""akela"", ""akru"", ""sura"", ""forest"", ""wolves"", ""panther"", ""bear"", ""python"", ""monkeys"", ""fire"", ""village"", ""villagers"", ""hunter"", ""EN-121"", ""EN121"", ""121""]",0,KUaFkznZTU8,"The wolves have differing opinions about accepting Mowgli, but two animals outside 
the Wolfpack come forward to support him.",23
603,ഐ ലവ് യൂ അമ്മാ..!,,storie_image/zdS7YKUlaDsh0hewVslonI5tV3tb1JpuCEq4tqEg.jpg,826162700,09:37,"[""36"",""54""]",5,1,0,2023-05-14 20:00:00,2023-05-12 12:20:26,2023-08-17 11:40:59,,,"[""Mothers day"", ""Mother"", ""Daughter"", ""Cow"", ""Duck"", ""Dog"", ""Market"", ""Food"", ""Egg"", ""Milk"", ""gift"", ""ML-191"", ""ML191"", ""191""]",0,dIyuKSACkPw,വയ്യാതായ അമ്മയെ സഹായിക്കാൻ ചന്തയിലേക്ക് സാധനങ്ങൾ വിൽക്കാൻ പോകുന്ന പെൺകുട്ടിയുടെ കഥ,23
604,The Jungle Book  Chapter 4 : Fire From The Village,,storie_image/463PZcn6wwvgfeLDEOLtOcbr5fbjujN7LkFZal4S.jpg,826843466,10:47,"[""49"",""57""]",1,1,0,2023-05-15 20:00:00,2023-05-15 11:54:30,2023-08-30 06:37:22,,,"[""Junglebook"", ""Mowgli"", ""bagheera"", ""baloo"", ""sherkhan"", ""ka"", ""akela"", ""akru"", ""sura"", ""forest"", ""wolves"", ""panther"", ""bear"", ""python"", ""monkeys"", ""fire"", ""village"", ""villagers"", ""hunter"", ""EN-122"", ""EN122"", ""122""]",0,7_YsxDwe12I,"Bagheera shares a plan with Mowgli to defeat Shere Khan. They head to the village
to fetch the 'Red Flower'.",23
605,കുഞ്ഞനുറുമ്പ് പഠിപ്പിച്ച പാഠം,,storie_image/P9feliRhm7N0ZYOzwXcicwWTf0tvKDK19hJxReS3.jpg,826163473,09:13,"[""35"",""36""]",5,1,0,2023-05-15 20:00:00,2023-05-15 11:58:47,2023-08-17 11:40:36,,,"[""Friends"", ""Animal"", ""Ant"", ""worm"", ""fox"", ""grasshopper"", ""leaf"", ""play"", ""help"", ""ML-192"", ""ML192"", ""192""]",0,AdOruUz2fws,വഴി തെറ്റിയ കുഞ്ഞിപ്പുഴുവിന് വീട്ടിലേക്കുള്ള വഴി കാണിച്ചു കൊടുക്കുന്ന കുഞ്ഞനുറുമ്പിന്റെ കഥ,23
606,കിളിയും നിധിയും,,storie_image/f5LidHxw2t4aFWGIY8IAG0kb6oHdfGuWm1MpqfET.jpg,826837804,09:42,"[""35"",""36"",""54""]",5,1,0,2023-05-16 20:00:00,2023-05-16 12:07:17,2023-05-27 04:49:16,,,"[""Bird"", ""kili"", ""rich man"", ""song"", ""tree"", ""cage"", ""treasure"", ""nidhi"", ""ML-193"", ""ML193"", ""193""]",0,foXvvSU_lCA,കൂട്ടിലടയ്ക്കപ്പെട്ട കിളി സൂത്രം പ്രയോഗിച്ച് രക്ഷപ്പെടുന്ന കഥ.,23
607,The Jungle Book  Chapter 5 : Mowgli Meets Ka,,storie_image/k7xs0grIUioL1i3QNUaPPjgq2X4uXKXmwEeE7yPr.jpg,827199805,12:56,"[""49"",""57""]",1,1,0,2023-05-16 20:00:00,2023-05-16 12:10:42,2023-06-21 04:56:28,,,"[""Junglebook"", ""Mowgli"", ""bagheera"", ""baloo"", ""sherkhan"", ""ka"", ""akela"", ""akru"", ""sura"", ""forest"", ""wolves"", ""panther"", ""bear"", ""python"", ""monkeys"", ""fire"", ""village"", ""villagers"", ""hunter"", ""EN-123"", ""EN123"", ""123""]",0,h68_tJEtafE,"On his way to the village, Mowgli encounters an evil python, but a magic spell comes to his recue.",23
608,The Jungle Book  Chapter 6 : Mowgli in the Village,,storie_image/KKdDzk97NkX7nOq7dI4ZuLMlJ3AvXa4Xvq297yL9.jpg,827228817,10:26,"[""49"",""57""]",1,1,0,2023-05-17 20:00:00,2023-05-16 12:14:01,2023-05-29 04:29:01,,,"[""Junglebook"", ""Mowgli"", ""bagheera"", ""baloo"", ""sherkhan"", ""ka"", ""akela"", ""akru"", ""sura"", ""forest"", ""wolves"", ""panther"", ""bear"", ""python"", ""monkeys"", ""fire"", ""village"", ""villagers"", ""hunter"", ""EN-124"", ""EN124"", ""124""]",0,oDipkkLiSFw,Mowgli returns to the village upon Raksha's request. Will he be safe there?,23
609,മിട്ടുവിന്റെ ബുദ്ധി,,storie_image/GdMl20WuXZ45XruvZwwDArsLwhwQ0Dyb9FGGs0ex.jpg,827221517,11:46,"[""35"",""36""]",5,1,0,2023-05-18 20:00:00,2023-05-18 11:02:29,2023-06-14 05:07:29,,,"[""Forest"", ""river"", ""rain"", ""flood"", ""cat"", ""friends"", ""elephant"", ""rabbit"", ""bridge"", ""help"", ""ML-194"", ""ML194"", ""194""]",0,Xrf6zpoLlsc,പുഴയിൽ വെള്ളം നിറഞ്ഞപ്പോൾ അക്കരെ കുടുങ്ങിപ്പോയ മുയലിനെയും കുഞ്ഞുങ്ങളെയും പൂച്ചയും ആനയും ചേർന്ന് രക്ഷിക്കുന്ന കഥ.,23
610,"അയ്യോ, തല്ലല്ലേ!",,storie_image/f8RJ66JQIcHNX9DKGWwHxiICgRohuVuGdSoEmcSV.jpg,828271480,10:43,"[""32"",""36""]",5,1,0,2023-05-19 20:00:00,2023-05-19 12:14:02,2023-07-04 04:44:39,,,"[""grandfather"", ""grandmother"", ""market"", ""fig tree"", ""children"", ""animals"", ""civet"", ""appooppan"", ""ammoomma"", ""night"", ""ML-195"", ""ML-195"", ""195""]",0,TnQPxnstxiQ,അത്തിപ്പഴം പറിക്കാൻ വരുന്ന മരപ്പട്ടിയെ  ഓടിക്കാൻ രാത്രി കാവലിരുന്ന അപ്പൂപ്പന്റെയും അമ്മൂമ്മയുടെയും കഥ.,23
611,The Jungle Book  Chapter 7 : The Final Battle,,storie_image/LqQydGgUTLcr4F6kkBp8LPgiPTjuEvE2JKSzFhQp.jpg,828270717,12:21,"[""49"",""57""]",1,1,0,2023-05-19 20:00:00,2023-05-19 12:17:16,2023-06-03 07:11:47,,,"[""Junglebook"", ""Mowgli"", ""bagheera"", ""baloo"", ""shere khan"", ""ka"", ""akela"", ""akru"", ""sura"", ""forest"", ""wolves"", ""panther"", ""bear"", ""python"", ""monkeys"", ""fire"", ""village"", ""villagers"", ""hunter"", ""EN-125"", ""EN125"", ""125""]",0,fmGgoEPEicg,Mowgli comes face to face with Shere khan. Akru & Akela rush to Mowgli's aid.,23
612,അമ്മുവും അച്ചുവും,,storie_image/cYDVvi0Hz8L2CEnitHeprG9mG61C5DtQ8AMDZ5hZ.jpg,828271798,09:52,"[""36"",""88""]",5,1,0,2023-05-20 20:00:00,2023-05-20 09:47:00,2023-08-17 11:42:10,,,"[""girls"", ""penkuttikal"", ""well"", ""water"", ""kinar"", ""old lady"", ""thirsty"", ""angel"", ""gift"", ""angry girl"", ""ML-196"", ""ML-196"", ""196""]",0,s-Ryna879jk,എല്ലാവരോടും സ്നേഹത്തോടെ ഇടപെടുന്ന അമ്മു എന്ന പെൺകുട്ടിയുടെയും ദേഷ്യക്കാരിയായ അച്ചു എന്ന പെൺകുട്ടിയുടെയും കഥ,23
